AMD,14.76,Put,11.5,08/18/17,23,0.03,0.04,0.04,0.05,595,470,1.27,59.96%,07/26/17
FB,165.61,Put,162.5,07/28/17,2,1.90,1.96,2.02,1.93,9539,7504,1.27,95.91%,07/26/17
BTE,2.79,Call,5,01/19/18,177,0.05,0.1,0.15,0.1,682,537,1.27,69.64%,07/26/17
MRK,61.8,Put,62.5,06/15/18,324,4.90,5,5.10,4.77,1647,1311,1.26,21.37%,07/26/17
CMCSA,39.35,Call,41,07/28/17,2,0.04,0.07,0.09,0.06,918,731,1.26,62.28%,07/26/17
NEM,36.96,Put,36.5,07/28/17,2,0.13,0.15,0.17,0.09,526,416,1.26,43.11%,07/26/17
CY,14.76,Put,14,09/15/17,51,0.55,0.6,0.65,0.75,1084,862,1.26,44.33%,07/26/17
GILD,74.19,Put,65,06/15/18,324,2.84,3.32,3.80,3.2,516,411,1.26,27.77%,07/26/17
ESRX,63.47,Call,65.5,07/28/17,2,0.01,0.1,0.18,0.11,641,507,1.26,50.10%,07/26/17
ABX,16.24,Put,16,09/15/17,51,0.61,0.65,0.68,0.64,1930,1529,1.26,32.39%,07/26/17
DXC,80.06,Call,80,08/18/17,23,2.05,2.18,2.30,2.15,913,724,1.26,27.04%,07/26/17
C,67.98,Call,75,08/18/17,23,0.00,0.04,0.04,0.04,6007,4776,1.26,18.74%,07/26/17
VZ,44.4,Call,47,07/28/17,2,0.02,0.04,0.05,0.03,1216,970,1.25,66.86%,07/26/17
MT,25.71,Put,25,08/18/17,23,0.65,0.73,0.80,0.65,510,409,1.25,42.25%,07/26/17
CMG,340.6,Call,365,07/28/17,2,0.10,0.18,0.25,0.19,735,587,1.25,72.11%,07/26/17
WYNN,132,Call,135,07/28/17,2,0.25,0.33,0.40,0.36,842,672,1.25,47.14%,07/26/17
X,26.2,Call,27,08/04/17,9,0.47,0.48,0.48,0.48,1015,812,1.25,51.63%,07/26/17
NVDA,167.26,Put,162.5,08/04/17,9,1.54,1.6,1.66,1.64,854,681,1.25,35.82%,07/26/17
FB,165.61,Put,160,08/18/17,23,2.20,2.32,2.43,2.35,6043,4824,1.25,29.00%,07/26/17
STX,32.34,Put,33,07/28/17,2,0.75,0.8,0.85,0.8,1145,927,1.24,56.26%,07/26/17
TSLA,343.85,Put,265,09/15/17,51,2.31,2.5,2.68,2.5,988,799,1.24,53.04%,07/26/17
AMD,14.76,Call,15.5,08/18/17,23,0.47,0.49,0.50,0.48,6007,4845,1.24,53.87%,07/26/17
NFLX,189.08,Put,180,08/04/17,9,0.61,0.64,0.67,0.65,1194,966,1.24,31.53%,07/26/17
CMG,340.6,Put,345,08/04/17,9,9.40,9.65,9.90,9.48,514,415,1.24,36.01%,07/26/17
KIM,19.74,Call,20,08/18/17,23,0.50,0.58,0.65,0.58,2075,1669,1.24,35.55%,07/26/17
AAPL,153.46,Call,152.5,08/18/17,23,4.05,4.1,4.15,3.97,670,541,1.24,23.67%,07/26/17
LUV,59.52,Call,60,08/18/17,23,1.30,1.43,1.55,1.5,803,647,1.24,27.96%,07/26/17
LVS,61.65,Put,62,07/28/17,2,1.38,1.44,1.49,1.42,3466,2803,1.24,97.09%,07/26/17
BABA,155.79,Call,152.5,07/28/17,2,3.30,3.4,3.50,3.41,6370,5175,1.23,30.68%,07/26/17
ECA,10.02,Put,10,08/18/17,23,0.40,0.45,0.50,0.4,592,480,1.23,47.29%,07/26/17
TSLA,343.85,Put,330,07/28/17,2,0.36,0.4,0.44,0.42,3578,2921,1.22,57.52%,07/26/17
IBN,9.72,Put,9,09/15/17,51,0.10,0.12,0.14,0.11,3502,2879,1.22,27.48%,07/26/17
FB,165.61,Call,170,07/28/17,2,1.59,1.64,1.69,1.65,17756,14540,1.22,96.79%,07/26/17
NVDA,167.26,Put,167.5,08/04/17,9,3.55,3.63,3.70,3.65,614,502,1.22,35.66%,07/26/17
SYF,30.57,Call,32,09/15/17,51,0.40,0.48,0.55,0.61,5665,4676,1.21,22.12%,07/26/17
TWTR,19.61,Put,19.5,08/04/17,9,0.98,1.03,1.08,1.07,1281,1062,1.21,94.15%,07/26/17
STX,32.34,Call,34,07/28/17,2,0.01,0.03,0.05,0.03,664,553,1.2,62.62%,07/26/17
CELG,137.75,Call,138,07/28/17,2,1.95,2.09,2.23,2.09,671,560,1.2,76.79%,07/26/17
HAL,43.32,Put,43,08/04/17,9,0.56,0.58,0.60,0.58,2122,1765,1.2,28.77%,07/26/17
T,38.03,Call,37.5,08/18/17,23,0.87,0.91,0.95,0.88,696,580,1.2,16.00%,07/26/17
MS,47.21,Call,28,01/19/18,177,19.00,19.45,19.90,19.05,6240,5188,1.2,38.84%,07/26/17
CMG,340.6,Put,342.5,07/28/17,2,4.40,4.95,5.50,4.78,771,643,1.2,55.15%,07/26/17
CRM,91.07,Put,90,07/28/17,2,0.12,0.15,0.18,0.17,796,662,1.2,27.47%,07/26/17
ABX,16.24,Call,16.5,08/18/17,23,0.42,0.46,0.50,0.48,1991,1658,1.2,35.95%,07/26/17
XOM,80.37,Call,76.5,08/11/17,16,3.85,4.8,5.75,4.45,600,500,1.2,37.06%,07/26/17
AKS,6.24,Call,5.5,07/28/17,2,0.73,0.75,0.77,0.78,863,717,1.2,148.02%,07/26/17
SNAP,13.4,Call,14,07/28/17,2,0.09,0.12,0.14,0.14,8734,7273,1.2,116.16%,07/26/17
ADP,105.98,Put,90,08/18/17,23,0.20,0.35,0.50,0.25,521,433,1.2,45.73%,07/26/17
STX,32.34,Call,33.5,07/28/17,2,0.04,0.07,0.09,0.07,719,602,1.19,59.17%,07/26/17
WYNN,132,Call,150,08/18/17,23,0.24,0.26,0.28,0.23,908,766,1.19,32.38%,07/26/17
F,11.06,Put,11,07/28/17,2,0.05,0.06,0.06,0.05,7745,6517,1.19,35.45%,07/26/17
MS,47.21,Call,42,08/18/17,23,5.10,5.18,5.25,5.6,1565,1328,1.18,0.00%,07/26/17
GILD,74.19,Put,74,08/18/17,23,1.94,2.01,2.07,2,1896,1607,1.18,29.26%,07/26/17
X,26.2,Call,26,07/28/17,2,0.51,0.53,0.54,0.51,12290,10390,1.18,76.51%,07/26/17
TGT,54.96,Call,56,08/04/17,9,0.36,0.38,0.39,0.37,710,603,1.18,23.92%,07/26/17
GS,222.25,Put,220,07/28/17,2,0.38,0.4,0.42,0.39,1981,1690,1.17,26.15%,07/26/17
TSLA,343.85,Put,310,08/04/17,9,2.34,2.47,2.60,2.65,644,551,1.17,67.07%,07/26/17
GOOG,947.8,Call,950,07/28/17,2,2.30,2.85,3.40,2.5,851,725,1.17,19.37%,07/26/17
NVDA,167.26,Call,165,07/28/17,2,2.91,3.01,3.10,2.9,5887,5045,1.17,46.93%,07/26/17
EA,118,Put,110,01/19/18,177,5.30,5.7,6.10,6.12,504,429,1.17,29.82%,07/26/17
PBR,8.63,Put,8.5,08/18/17,23,0.21,0.23,0.25,0.24,649,556,1.17,34.93%,07/26/17
AAOI,98.76,Put,85,08/04/17,9,2.15,2.45,2.75,2.65,769,656,1.17,136.55%,07/26/17
FB,165.61,Put,160,08/04/17,9,1.50,1.62,1.74,1.7,2892,2475,1.17,39.47%,07/26/17
AMZN,1052.8,Put,1005,07/28/17,2,3.75,4,4.25,4.01,663,567,1.17,88.95%,07/26/17
TXN,82.53,Call,85,07/28/17,2,0.00,0.02,0.02,0.02,549,475,1.16,27.93%,07/26/17
JNPR,28.06,Call,29,08/18/17,23,0.22,0.25,0.28,0.27,503,433,1.16,21.54%,07/26/17
X,26.2,Call,27.5,08/18/17,23,0.70,0.75,0.80,0.7,2695,2317,1.16,49.14%,07/26/17
WYNN,132,Call,130,09/15/17,51,7.05,7.13,7.20,7.15,4120,3545,1.16,30.87%,07/26/17
AEM,47.38,Call,50,08/18/17,23,0.66,0.76,0.85,0.71,1579,1357,1.16,36.80%,07/26/17
DOW,66.42,Call,64.5,08/04/17,9,1.84,1.96,2.07,1.82,1705,1466,1.16,11.60%,07/26/17
JD,45.87,Put,45,08/18/17,23,1.46,1.51,1.55,1.57,588,506,1.16,43.21%,07/26/17
AMZN,1052.8,Put,1035,07/28/17,2,12.10,12.58,13.05,13,522,449,1.16,92.93%,07/26/17
VRX,17.77,Call,19,08/11/17,16,0.68,0.71,0.73,0.7,610,529,1.15,82.17%,07/26/17
FB,165.61,Put,165,07/28/17,2,3.05,3.15,3.25,3.16,11953,10433,1.15,99.92%,07/26/17
BKS,8,Put,7,01/19/18,177,0.65,0.73,0.80,0.69,708,618,1.15,56.97%,07/26/17
LVS,61.65,Call,62,07/28/17,2,1.08,1.15,1.21,1.13,917,799,1.15,101.62%,07/26/17
ADP,105.98,Call,110,08/18/17,23,1.90,2.05,2.20,1.95,3175,2754,1.15,34.94%,07/26/17
BA,233.45,Call,222.5,07/28/17,2,10.70,11.13,11.55,9,635,550,1.15,58.08%,07/26/17
GILD,74.19,Call,75,07/28/17,2,1.10,1.23,1.35,1.27,3739,3273,1.14,102.51%,07/26/17
TPX,56.85,Put,55,08/18/17,23,2.10,2.25,2.40,2.33,2091,1835,1.14,56.71%,07/26/17
FB,165.61,Call,180,08/18/17,23,0.73,0.82,0.90,0.83,13489,11880,1.14,29.79%,07/26/17
BIDU,201.17,Put,185,08/11/17,16,0.93,1.09,1.24,1.36,856,752,1.14,38.61%,07/26/17
WLL,5.22,Call,5.5,09/15/17,51,0.45,0.48,0.50,0.49,904,800,1.13,76.28%,07/26/17
CMG,340.6,Put,345,07/28/17,2,6.10,6.5,6.90,6.2,1031,910,1.13,54.77%,07/26/17
WYNN,132,Put,130,07/28/17,2,0.43,0.51,0.58,0.55,1645,1454,1.13,46.13%,07/26/17
PBR,8.63,Call,9,08/04/17,9,0.04,0.06,0.07,0.05,1350,1191,1.13,35.17%,07/26/17
BBT,46.75,Call,49,09/15/17,51,0.22,0.28,0.34,0.26,504,446,1.13,14.43%,07/26/17
BHP,40.76,Call,41,08/18/17,23,0.86,0.92,0.97,0.86,1465,1303,1.12,25.44%,07/26/17
FB,165.61,Call,180,08/04/17,9,0.40,0.46,0.52,0.51,1533,1372,1.12,42.19%,07/26/17
MGM,33.87,Put,33,08/18/17,23,0.61,0.69,0.77,0.79,1429,1291,1.11,32.93%,07/26/17
SWN,5.91,Put,6,07/28/17,2,0.13,0.16,0.18,0.15,531,478,1.11,83.62%,07/26/17
T,38.03,Call,38.5,07/28/17,2,0.06,0.07,0.07,0.06,4508,4048,1.11,28.31%,07/26/17
AMD,14.76,Call,15,08/11/17,16,0.54,0.55,0.55,0.55,2465,2229,1.11,54.47%,07/26/17
NFLX,189.08,Call,192.5,08/04/17,9,1.89,1.95,2.01,1.87,534,479,1.11,29.93%,07/26/17
NVDA,167.26,Call,167.5,08/04/17,9,3.30,3.38,3.45,3.35,2745,2482,1.11,35.15%,07/26/17
MAN,105.21,Put,105,08/18/17,23,2.15,2.3,2.45,2.35,533,479,1.11,23.69%,07/26/17
BA,233.45,Put,200,11/17/17,114,1.75,1.88,2.01,1.97,993,905,1.1,24.87%,07/26/17
FCX,15.06,Call,15,09/15/17,51,0.85,0.88,0.90,0.89,3614,3295,1.1,37.60%,07/26/17
GE,25.59,Call,25.5,08/04/17,9,0.30,0.31,0.32,0.32,581,527,1.1,17.18%,07/26/17
GOOGL,965.31,Call,972.5,07/28/17,2,1.50,1.78,2.05,1.5,649,590,1.1,22.11%,07/26/17
AMD,14.76,Call,16,10/20/17,86,1.11,1.13,1.14,1.1,5165,4702,1.1,56.20%,07/26/17
JPM,91.93,Put,91.5,08/04/17,9,0.59,0.61,0.63,0.6,526,478,1.1,15.07%,07/26/17
ADP,105.98,Put,100,01/19/18,177,3.90,4.15,4.40,4.6,516,471,1.1,24.36%,07/26/17
FFIV,128.2,Put,130,07/28/17,2,4.80,5.08,5.35,5.09,1109,1016,1.09,152.68%,07/26/17
NUVA,79.46,Call,80,08/18/17,23,2.50,2.58,2.65,3.05,512,469,1.09,36.03%,07/26/17
WYNN,132,Put,132,07/28/17,2,1.14,1.27,1.39,1.3,611,561,1.09,45.97%,07/26/17
FB,165.61,Call,165,08/11/17,16,4.60,4.73,4.85,4.8,1111,1022,1.09,32.73%,07/26/17
AMZN,1052.8,Put,955,07/28/17,2,0.38,0.53,0.68,0.51,636,581,1.09,96.91%,07/26/17
FFIV,128.2,Put,125,08/18/17,23,3.15,3.43,3.70,3.34,918,852,1.08,39.48%,07/26/17
MRK,61.8,Put,57.5,01/18/19,541,4.10,4.2,4.30,4.05,2500,2318,1.08,22.65%,07/26/17
BAC,24.21,Put,24.5,08/18/17,23,0.60,0.61,0.62,0.62,2957,2739,1.08,19.30%,07/26/17
AAPL,153.46,Call,155,07/28/17,2,0.19,0.2,0.20,0.2,28782,26761,1.08,22.21%,07/26/17
PYPL,58.79,Call,58,07/28/17,2,2.04,2.11,2.17,2.06,1184,1093,1.08,137.77%,07/26/17
BIDU,201.17,Call,205,07/28/17,2,3.15,3.23,3.30,3.19,682,633,1.08,115.60%,07/26/17
BIDU,201.17,Put,195,07/28/17,2,2.15,2.24,2.33,2.2,554,513,1.08,113.56%,07/26/17
FB,165.61,Call,220,09/21/18,422,4.70,4.8,4.90,4.85,1411,1321,1.07,26.34%,07/26/17
NVDA,167.26,Call,162.5,07/28/17,2,4.90,5,5.10,4.9,1840,1712,1.07,46.74%,07/26/17
TIF,95.09,Call,100,08/18/17,23,0.39,0.48,0.57,0.5,507,472,1.07,21.52%,07/26/17
MA,130.99,Call,135,01/19/18,177,4.90,4.95,5.00,4.8,1121,1045,1.07,17.61%,07/26/17
AKAM,45.49,Put,47,07/28/17,2,1.44,1.63,1.81,1.62,1297,1211,1.07,60.73%,07/26/17
CAT,113.52,Put,109,07/28/17,2,0.02,0.04,0.06,0.03,626,586,1.07,44.03%,07/26/17
SQ,27.31,Call,30,08/18/17,23,0.60,0.68,0.75,0.7,1495,1402,1.07,60.12%,07/26/17
FFIV,128.2,Put,130,08/18/17,23,5.35,5.63,5.90,5.6,1133,1064,1.06,37.34%,07/26/17
TTPH,7.88,Call,10,02/16/18,205,1.05,1.23,1.40,1.4,911,861,1.06,80.41%,07/26/17
NOW,109.72,Call,118,07/28/17,2,0.75,0.95,1.15,0.97,968,912,1.06,156.08%,07/26/17
T,38.03,Put,33,01/19/18,177,0.44,0.46,0.48,0.47,5299,4977,1.06,21.65%,07/26/17
GE,25.59,Put,22,09/15/17,51,0.04,0.05,0.06,0.06,2001,1891,1.06,25.51%,07/26/17
GOOGL,965.31,Call,980,07/28/17,2,0.55,0.7,0.85,0.59,1379,1301,1.06,24.14%,07/26/17
AMGN,175.89,Put,175,07/28/17,2,0.52,0.55,0.57,0.57,1164,1103,1.06,25.23%,07/26/17
PYPL,58.79,Call,60,08/18/17,23,1.43,1.51,1.58,1.49,13375,12659,1.06,35.04%,07/26/17
LRCX,168.34,Call,165,08/18/17,23,7.60,7.7,7.80,7.7,1325,1251,1.06,35.64%,07/26/17
GS,222.25,Call,222.5,07/28/17,2,1.02,1.09,1.15,0.94,2062,1973,1.05,25.90%,07/26/17
VZ,44.4,Call,47,01/19/18,177,0.74,0.81,0.88,0.82,10720,10199,1.05,13.78%,07/26/17
NFLX,189.08,Call,200,08/04/17,9,0.55,0.6,0.64,0.59,693,657,1.05,32.97%,07/26/17
TWTR,19.61,Call,19.5,08/04/17,9,1.12,1.15,1.18,1.13,1001,955,1.05,94.61%,07/26/17
SO,47.4,Call,48,11/17/17,114,0.77,0.87,0.96,0.8,551,525,1.05,10.12%,07/26/17
STX,32.34,Put,32.5,07/28/17,2,0.44,0.47,0.50,0.5,718,688,1.04,56.91%,07/26/17
MU,29.81,Call,30.5,07/28/17,2,0.21,0.22,0.23,0.22,5174,4985,1.04,77.71%,07/26/17
AMD,14.76,Put,12.5,08/11/17,16,0.06,0.08,0.10,0.07,734,708,1.04,63.41%,07/26/17
WYNN,132,Put,120,08/18/17,23,0.78,0.81,0.84,0.78,574,550,1.04,36.38%,07/26/17
NVDA,167.26,Call,175,08/11/17,16,4.90,5.03,5.15,4.85,657,634,1.04,60.03%,07/26/17
AAL,51.01,Call,52,08/04/17,9,0.67,0.76,0.85,0.76,1119,1079,1.04,38.97%,07/26/17
DIS,106.94,Put,120,01/19/18,177,13.55,14.1,14.65,14.45,3004,2884,1.04,18.93%,07/26/17
LVS,61.65,Call,62,08/04/17,9,1.29,1.38,1.47,1.41,2875,2774,1.04,42.23%,07/26/17
AMD,14.76,Call,12,07/28/17,2,2.74,2.76,2.78,2.73,1616,1568,1.03,0.00%,07/26/17
FCX,15.06,Put,14.5,08/04/17,9,0.16,0.17,0.18,0.15,4016,3898,1.03,44.52%,07/26/17
BHGE,36.05,Put,35,10/20/17,86,1.60,1.65,1.70,1.65,568,551,1.03,31.83%,07/26/17
ABX,16.24,Put,15.5,08/18/17,23,0.23,0.27,0.30,0.26,1268,1236,1.03,36.20%,07/26/17
ZEN,30.78,Call,35,08/18/17,23,0.25,0.35,0.45,0.3,800,779,1.03,52.12%,07/26/17
LVS,61.65,Call,63,07/28/17,2,0.70,0.75,0.80,0.76,1068,1037,1.03,101.11%,07/26/17
LVS,61.65,Call,66,08/04/17,9,0.20,0.25,0.29,0.25,600,581,1.03,40.47%,07/26/17
USB,52.43,Put,53,08/04/17,9,0.74,0.79,0.84,0.59,2102,2034,1.03,14.73%,07/26/17
SBGI,36.35,Call,41,09/15/17,51,0.30,0.38,0.45,0.3,785,761,1.03,31.93%,07/26/17
SBUX,57.94,Call,59.5,08/18/17,23,0.71,0.93,1.15,0.77,549,534,1.03,27.40%,07/26/17
GILD,74.19,Call,75,09/15/17,51,2.10,2.2,2.30,2.2,5208,5112,1.02,23.03%,07/26/17
CMG,340.6,Put,350,07/28/17,2,9.70,10.35,11.00,10.4,1002,986,1.02,55.89%,07/26/17
X,26.2,Put,22,09/15/17,51,0.43,0.45,0.46,0.46,925,904,1.02,51.81%,07/26/17
BMY,55.98,Call,56,08/18/17,23,1.56,1.71,1.85,1.63,542,531,1.02,30.95%,07/26/17
FB,165.61,Put,165,08/04/17,9,3.15,3.43,3.70,3.25,1614,1590,1.02,38.33%,07/26/17
GG,13.79,Call,18,01/19/18,177,0.18,0.22,0.25,0.22,2055,2016,1.02,32.45%,07/26/17
AKAM,45.49,Put,46,07/28/17,2,0.75,0.83,0.90,0.79,1905,1874,1.02,55.75%,07/26/17
BWLD,122.65,Put,115,08/18/17,23,2.85,2.93,3.00,2.85,529,525,1.01,51.75%,07/26/17
T,38.03,Put,34.5,08/04/17,9,0.00,0.01,0.01,0.01,714,707,1.01,28.24%,07/26/17
NFLX,189.08,Call,190,08/04/17,9,2.82,2.86,2.90,2.85,1408,1392,1.01,29.29%,07/26/17
DVAX,10.4,Call,14,08/18/17,23,1.10,1.3,1.50,1.35,4461,4428,1.01,233.17%,07/26/17
FB,165.61,Call,165,07/28/17,2,3.70,3.75,3.80,3.73,23357,23093,1.01,99.49%,07/26/17
BAX,61.22,Put,62.5,07/28/17,2,0.97,1.25,1.52,1.8,512,509,1.01,0.00%,07/26/17
JD,45.87,Call,45.5,08/04/17,9,1.05,1.13,1.20,1.07,543,539,1.01,34.18%,07/26/17
AMZN,1052.8,Put,1030,07/28/17,2,9.85,10.45,11.05,10.64,690,685,1.01,91.10%,07/26/17
UPS,112.29,Call,125,06/15/18,324,1.46,1.65,1.83,1.78,5093,5025,1.01,12.71%,07/26/17
MSFT,74.05,Put,74,07/28/17,2,0.29,0.3,0.31,0.34,1965,1947,1.01,21.05%,07/26/17
STX,32.34,Put,39,08/04/17,9,6.60,6.68,6.75,6.7,1366,1364,1,61.75%,07/26/17
STX,32.34,Call,37,01/19/18,177,1.18,1.22,1.26,1.17,654,654,1,30.66%,07/26/17
MU,29.81,Call,30,09/15/17,51,1.65,1.67,1.69,1.69,970,970,1,39.51%,07/26/17
T,38.03,Call,38,08/04/17,9,0.31,0.36,0.40,0.38,1047,1044,1,14.93%,07/26/17
AMD,14.76,Call,14.5,08/11/17,16,0.77,0.79,0.81,0.8,863,866,1,54.81%,07/26/17
CLF,7.73,Call,7.5,08/11/17,16,0.57,0.59,0.60,0.57,1212,1208,1,74.61%,07/26/17
OCN,2.9,Call,2,08/18/17,23,0.80,0.88,0.95,0.85,701,700,1,0.00%,07/26/17
JPM,91.93,Call,92.5,07/28/17,2,0.20,0.21,0.21,0.2,1954,1959,1,22.35%,07/26/17
HAIN,43.95,Call,48,02/16/18,205,2.75,3.08,3.40,3.38,1500,1500,1,34.63%,07/26/17
TWTR,19.61,Call,20.5,07/28/17,2,0.60,0.64,0.68,0.65,7167,7168,1,244.69%,07/26/17
BAX,61.22,Put,61.5,07/28/17,2,0.36,0.48,0.60,0.44,1266,1266,1,25.13%,07/26/17
AMED,48.69,Put,55,08/18/17,23,6.25,6.65,7.05,5.9,2012,2003,1,44.35%,07/26/17
JD,45.87,Call,44.5,08/04/17,9,1.68,1.77,1.85,1.81,519,517,1,34.24%,07/26/17
LEA,150.61,Call,160,08/18/17,23,0.40,0.5,0.60,0.56,934,938,1,21.17%,07/26/17
USB,52.43,Put,53.5,07/28/17,2,1.01,1.07,1.12,0.8,2001,2001,1,0.00%,07/26/17
V,100.85,Call,101,07/28/17,2,0.41,0.44,0.47,0.49,1491,1487,1,24.21%,07/26/17
VALE,9.39,Put,10,07/28/17,2,0.60,0.63,0.65,0.55,5003,5000,1,84.95%,07/26/17
SGMS,39,Call,31,01/19/18,177,10.10,10.35,10.60,10.17,13517,13553,1,55.36%,07/26/17
AKAM,45.49,Put,50,07/28/17,2,4.45,4.58,4.70,4.49,1185,1181,1,113.21%,07/26/17
CAT,113.52,Put,113,07/28/17,2,0.39,0.41,0.43,0.38,1024,1028,1,26.97%,07/26/17
AMD,14.76,Call,14.5,07/28/17,2,0.39,0.41,0.42,0.41,21764,21965,0.99,83.09%,07/26/17
VRX,17.77,Put,15,01/18/19,541,3.05,3.1,3.15,3.15,4133,4157,0.99,57.63%,07/26/17
CMCSA,39.35,Put,37.5,07/28/17,2,0.06,0.09,0.12,0.09,2683,2710,0.99,77.60%,07/26/17
FE,31.1,Call,31,10/20/17,86,0.80,0.88,0.95,0.78,4051,4072,0.99,13.11%,07/26/17
NNI,48.61,Put,45,08/18/17,23,0.35,0.5,0.65,0.35,612,620,0.99,38.21%,07/26/17
GILD,74.19,Call,80,06/15/18,324,3.60,4.33,5.05,3.98,1191,1199,0.99,22.76%,07/26/17
GOOG,947.8,Put,935,07/28/17,2,0.80,0.93,1.05,0.89,520,527,0.99,24.80%,07/26/17
CVX,105.12,Put,99,07/28/17,2,0.08,0.12,0.16,0.1,2360,2375,0.99,76.49%,07/26/17
DAL,51.13,Call,65,08/18/17,23,0.00,0.02,0.02,0.02,5989,6057,0.99,38.56%,07/26/17
JPM,91.93,Call,75,01/18/19,541,19.20,19.45,19.70,19.77,660,669,0.99,17.27%,07/26/17
AAPL,153.46,Call,152.5,07/28/17,2,1.29,1.33,1.36,1.33,23841,24095,0.99,23.34%,07/26/17
NXST,66.25,Call,85,11/17/17,114,0.50,0.73,0.95,0.65,750,754,0.99,35.11%,07/26/17
KO,45.74,Put,45,07/28/17,2,0.02,0.03,0.03,0.03,791,798,0.99,23.77%,07/26/17
PYPL,58.79,Call,56,07/28/17,2,3.30,3.4,3.50,3.4,5052,5119,0.99,136.88%,07/26/17
